File name                     Graph size  Result
graph_12_0.8_7.txt            12          12                 0
graph_39_0.8_4.txt            39          222             1251
graph_64_0.6_4.txt            64          700            34335
graph_42_0.8_9.txt            42          203             2360
graph_80_0.4_0.txt            80          1302           85467
graph_85_0.4_3.txt            85          1813          110540
graph_43_0.6_6.txt            43          205             6921
graph_56_0.8_7.txt            56          308             6399
graph_92_0.4_8.txt            92          2306          156694
graph_100_0.4_4.txt           100         2475          221381
graph_62_0.2_4.txt            62          267             9996
graph_40_0.8_9.txt            40          158             1782
graph_40_0.6_6.txt            40          204             4606
graph_58_0.2_1.txt            58          188             6640
graph_46_0.2_8.txt            46          83              2527
graph_16_0.6_0.txt            16          31                81
graph_6_0.8_7.txt             6           3                  0
graph_24_0.8_1.txt            24          32               106
graph_42_0.2_9.txt            42          29              1451
graph_88_0.4_6.txt            88          1834          132162
graph_29_0.4_8.txt            29          85              1223
graph_3_0.4_4.txt             3           1                  0
graph_55_0.6_5.txt            55          316            17945
graph_38_0.4_6.txt            38          117             4116
graph_58_0.4_8.txt            58          304            22825
graph_26_0.6_7.txt            26          40               957
graph_36_0.4_8.txt            36          161             3227
graph_46_0.4_1.txt            46          190             8520
graph_37_0.8_3.txt            37          156             1407
graph_19_0.2_8.txt            19          12                58
graph_19_0.4_4.txt            19          21               179
graph_73_0.8_1.txt            73          876            18560
graph_47_0.4_8.txt            47          276            10667
graph_73_0.8_6.txt            73          538            17983
graph_59_0.8_2.txt            59          404             8510
graph_65_0.4_5.txt            65          536            39331
graph_31_0.6_4.txt            31          94              1897
graph_21_0.6_9.txt            21          18               295
graph_45_0.2_1.txt            45          70              1711
graph_8_0.4_7.txt             8           3                  6
graph_89_0.6_2.txt            89          2157          130422
graph_74_0.2_6.txt            74          250            19332
graph_37_0.2_7.txt            37          48              1042
graph_58_0.6_1.txt            58          460            21865
graph_23_0.6_6.txt            23          39               470
graph_37_0.2_4.txt            37          49              1144
graph_27_0.4_5.txt            27          82               964
graph_33_0.2_2.txt            33          25               722
graph_25_0.2_3.txt            25          17               190
graph_61_0.8_9.txt            61          390             6912
graph_37_0.4_0.txt            37          91              3726
graph_100_0.2_1.txt           100         1032           63687
graph_54_0.2_0.txt            54          308             5018
graph_39_0.6_6.txt            39          148             4506
graph_87_0.8_1.txt            87          873            36943
graph_21_0.2_5.txt            21          5                 17
graph_51_0.8_0.txt            51          228             3965
graph_20_0.6_9.txt            20          22               443
graph_52_0.8_4.txt            52          237             4568
graph_37_0.4_6.txt            37          87              3671
graph_63_0.6_0.txt            63          558            33278
graph_99_0.4_5.txt            99          2569          211973
graph_34_0.4_1.txt            34          68              2600
graph_55_0.4_3.txt            55          334            19566
graph_69_0.8_3.txt            69          744            12911
graph_64_0.2_8.txt            64          217            11143
graph_50_0.4_2.txt            50          313            12036
graph_25_0.8_1.txt            25          48                96
graph_63_0.8_6.txt            63          367            11684
graph_21_0.8_2.txt            21          30                50
graph_19_0.8_6.txt            19          40                99
graph_94_0.6_4.txt            94          2018          172937
graph_88_0.8_0.txt            88          1190           36580
graph_25_0.4_2.txt            25          40               808
graph_70_0.2_8.txt            70          463            14037
graph_90_0.4_5.txt            90          1946          139932
graph_44_0.2_1.txt            44          117             1922
graph_96_0.8_9.txt            96          1381           56906
graph_15_0.6_0.txt            15          11                54
graph_16_0.4_8.txt            16          21               137
graph_71_0.6_5.txt            71          859            54392
graph_16_0.2_0.txt            16          9                 27
graph_47_0.2_4.txt            47          73              3588
graph_59_0.2_6.txt            59          154             7269
graph_95_0.8_9.txt            95          1095           55035
graph_16_0.4_6.txt            16          14                96
graph_96_0.4_4.txt            96          2259          185086
graph_86_0.4_7.txt            86          1429          108048
graph_15_0.8_7.txt            15          29                15
graph_71_0.6_9.txt            71          572            52406
graph_7_0.6_7.txt             7           4                  2
graph_58_0.8_5.txt            58          276             7041
graph_96_0.4_6.txt            96          2131          172669
graph_22_0.4_7.txt            22          33               471
graph_80_0.4_1.txt            80          1389           87637
graph_1_0.8_8.txt             1           1                  0
graph_42_0.8_5.txt            42          136             1670
graph_31_0.6_7.txt            31          64              1872
graph_77_0.2_8.txt            77          404            20554
graph_82_0.2_7.txt            82          374            27751
graph_44_0.8_3.txt            44          118             2146
graph_29_0.6_5.txt            29          64              1563
graph_75_0.2_4.txt            75          362            18477
graph_4_0.6_3.txt             4           3                  0
graph_35_0.4_2.txt            35          91              3642
graph_88_0.8_4.txt            88          973            38309
graph_96_0.8_1.txt            96          1382           55025
graph_28_0.8_9.txt            28          49               370
graph_30_0.2_4.txt            30          20               390
graph_26_0.6_3.txt            26          68               899
graph_84_0.4_3.txt            84          1206          108994
graph_88_0.2_9.txt            88          742            40614
graph_44_0.4_6.txt            44          170             7431
graph_22_0.2_3.txt            22          19               121
graph_41_0.4_1.txt            41          141             5823
graph_58_0.6_4.txt            58          470            21476
graph_46_0.8_6.txt            46          325             2368
graph_67_0.8_2.txt            67          608            13612
graph_92_0.8_4.txt            92          919            45212
graph_79_0.4_1.txt            79          1001           86233
graph_71_0.8_1.txt            71          585            14530
graph_94_0.4_7.txt            94          1682          163097
graph_14_0.2_7.txt            14          6                 17
graph_36_0.8_6.txt            36          116              733
graph_30_0.4_4.txt            30          99              1694
graph_45_0.4_9.txt            45          217             8498
graph_3_0.4_6.txt             3           1                  0
graph_95_0.4_5.txt            95          2732          176688
graph_83_0.4_2.txt            83          1536          100761
graph_66_0.8_2.txt            66          484            10700
graph_49_0.6_5.txt            49          354            10935
